CAMMENU_0EV,0EV
HOME_PLAY,觀看影像
HOME_PLAY1,觀看影像 1
HOME_PLAY2,觀看影像 2
HOME_PLAY_INDEX_GUIDE2,顯示多個影像
HOME_PLAY_INDEX_GUIDE2_2,
HOME_PLAY_NORMAL_GUIDE2,檢視個別影像
HOME_PLAY_NORMAL_GUIDE2_2,
HOME_PLAY_SLIDESHOW_GUIDE2,以音樂和特效自動播放
HOME_PLAY_SLIDESHOW_GUIDE2_2,
HOME_PRINT,列印
HOME_SCENESELECTION,場景選擇
HOME_SCRAPBOOK,剪貼簿
HOME_SCRAPBOOK_GUIDE,自動建立剪貼簿
HOME_SCRAPBOOK_GUIDE_2,
HOME_SETTINGS,設定
HOME_SET_CAM,拍攝設定
HOME_SET_CAM_GUIDE2,調整拍攝設定
HOME_SET_CAM_GUIDE2_2,
HOME_SET_CLOCK,時鐘設定
HOME_SET_CLOCK_GUIDE2,調整日期與時間
HOME_SET_CLOCK_GUIDE2_2,
HOME_SET_LANGUAGE,Language Setting
HOME_SET_LANGUAGE_CHANGE_GUIDE,Change Language
HOME_SET_LANGUAGE_CHANGE_GUIDE_2,
HOME_SET_LANGUAGE_GUIDE2,Change Language
HOME_SET_LANGUAGE_GUIDE2_2,
HOME_SET_MAIN,主要設定
HOME_SET_MAIN_GUIDE2,調整主要設定
HOME_SET_MAIN_GUIDE2_2,
HOME_SLIDESHOW,循環播放
HOME_VIEW_DATE,日期檢視
HOME_VIEW_DATE_GUIDE2,按拍攝日期顯示影像
HOME_VIEW_DATE_GUIDE2_2,
HOME_VIEW_EVENT,事件檢視
HOME_VIEW_EVENT_GUIDE,自動將影像分類
HOME_VIEW_EVENT_GUIDE_2,以便顯示
HOME_VIEW_FAV,我的最愛
HOME_VIEW_FAV_GUIDE2,顯示我的最愛中的影像
HOME_VIEW_FAV_GUIDE2_2,
HOME_VIEW_FOLDER,資料夾檢視
HOME_VIEW_FOLDER_GUIDE2,顯示DCF資料夾中的影像
HOME_VIEW_FOLDER_GUIDE2_2,
KEY_FLASH_AUTO_GUIDE,閃光燈自動
KEY_FLASH_AUTO_GUIDE_2,自動閃光
KEY_FLASH_OFF,閃光燈關閉
KEY_FLASH_OFF_GUIDE,閃光燈關閉
KEY_FLASH_OFF_GUIDE_2,不閃光
KEY_FLASH_ON,閃光燈開啟
KEY_FLASH_ON_GUIDE,閃光燈開啟
KEY_FLASH_ON_GUIDE_2,永遠使用閃光燈
KEY_FLASH_SYNCHRO_GUIDE,讓被攝體和遠方背景保持明亮
KEY_FLASH_SYNCHRO_GUIDE_2,
KEY_MACRO_AUTO_GUIDE,從近距離至無限遠自動對焦
KEY_MACRO_AUTO_GUIDE_2,
KEY_MACRO_NEAR,超近拍攝開啟
KEY_MACRO_NEAR_GUIDE,優先對非常近的被攝體對焦
KEY_MACRO_NEAR_GUIDE_2,
KEY_MAGNIFY_ON,近距離對焦被啟用
KEY_MAGNIFY_ON_GUIDE,近距離對焦被啟用
KEY_MAGNIFY_ON_GUIDE_2,用於極近特寫
KEY_SELFTIMER_10_GUIDE,按下快門按鈕10秒鐘後拍攝
KEY_SELFTIMER_10_GUIDE_2,
KEY_SELFTIMER_2_GUIDE,按下快門按鈕2秒鐘後拍攝
KEY_SELFTIMER_2_GUIDE_2,
KEY_SELFTIMER_OFF_GUIDE,自拍定時器關閉
KEY_SELFTIMER_OFF_GUIDE_2,
MSG_ACCESSING,存取…
MSG_AVI_MAKING,正在創建新的影像管理檔案…
MSG_CAPTURING,截圖中…
MSG_CLOSEEYE_DETECT,偵測到閉眼
MSG_CONFIRM_UPDATE,選擇OK以更新
MSG_CONFIRM_UPDATE_2,
MSG_CONNECTING,連線中…
MSG_CONNECTING_MASSSTORAGE,以Mass Storage連接中…
MSG_CONNECTING_MASSSTORAGE_2,
MSG_CONNECTING_NETWORK,連線至網路中…
MSG_CONNECTING_PICTBRIDGE,正在連接PictBridge裝置…
MSG_CONNECTING_PICTBRIDGE_2,
MSG_CONNECTING_PTPMTP,正在連接PTP/MTP…
MSG_CONNECTING_PTPMTP_2,
MSG_CONNECT_PC,連接到電腦
MSG_CONNECT_PC_2,
MSG_CONNECT_PICTBRIDGE,連接至 PictBridge 裝置
MSG_CONNECT_PICTBRIDGE_2,
MSG_COPY,內部記憶體中的所有資料都會被複製
MSG_COPYING,複製中…
MSG_COPYING_2,
MSG_COPY_2,
MSG_CREATING_RECFOLDER,建立記錄資料夾中
MSG_CURRENTVERSION,目前版本
MSG_ENTRY_OVER,已經超過影像數目上限
MSG_ENTRY_OVER_2,
MSG_EXITTING_NETWORK,關閉網路中…
MSG_FORMATTING_BGM,格式化音樂中…
MSG_FORMATTING_BGM_2,
MSG_FORMATTING_INTERNALMEMORY,格式化內部記憶體中…
MSG_FORMATTING_INTERNALMEMORY_2,
MSG_FORMATTING_MS,格式化Memory Stick中…
MSG_FORMATTING_MS_2,
MSG_FORMAT_BGM,所有音樂檔案都會被刪除
MSG_FORMAT_BGM_2,
MSG_FORMAT_INTERNALMEMORY,內部記憶體中的所有資料都會被刪除
MSG_FORMAT_INTERNALMEMORY_2,
MSG_FORMAT_MS,Memory Stick中的
MSG_FORMAT_MS_2,所有資料都會被消除
MSG_FORWARDING,傳送資料中…
MSG_HOUSING,操作已經改變
MSG_INITIALIZE_ALLSETTINGS,初始化所有設定
MSG_INITIALIZE_ALLSETTINGS_2,
MSG_NEWVERSION,新版本
MSG_NOTTURNOFF,請勿關閉電源
MSG_PASSLOCK_PASS_CANCEL,密碼設定已經取消
MSG_PASSLOCK_PASS_CANCEL_2,
MSG_PASSLOCK_PASS_RESET,密碼已經重設
MSG_PASSLOCK_PASS_RESET_2,
MSG_PASSLOCK_PASS_RESET_MODE,密碼重設模式
MSG_PASSLOCK_PASS_RESET_MODE_2,
MSG_PASSLOCK_PASS_SET,密碼已經設定
MSG_PASSLOCK_PASS_SET_2,
MSG_PRINTING,正在列印…
MSG_PROCESSING,處理中…
MSG_RECORDING,正在記錄…
MSG_RECORD_MS,記錄到Memory Stick
MSG_RECOVER,還原資料
MSG_RECOVERINGFILE,還原影像管理檔案中…
MSG_RECOVERINGFILE_2,
MSG_RECOVER_2,
MSG_SEE_SOFTWAREUPDATE_INST,請參閱"軟體更新說明"
MSG_SEE_SOFTWAREUPDATE_INST_2,
MSG_SMILEDEMO_GUIDE,就會自動捕捉微笑
MSG_SMILEDEMO_PROCESSING,微笑快門演示
MSG_SMILESHUTTER_PROCESSING,偵測微笑中
MSG_SMILE_END1,相片數目
MSG_SOFTWAREUPDATE,軟體更新
MSG_SOFTWAREUPDATE_2,
MSG_STARTING_NETWORK,啟動網路中…
MSG_START_BROWSER,啟動網路瀏覽器中…
MSG_TOUCH_X_CENTER,觸摸“×”符號的中央
MSG_TVOUT,電視輸出進行中…
MSG_USBMENU,開啟[MENU]
PASSLOCK_PASS_CLEAR,輸入重設碼
PASSLOCK_PASS_INPUT,輸入密碼
PASSLOCK_PASS_REINPUT,重新輸入密碼
PASSLOCK_PASS_SET,設定密碼
PBMENU_ALBUM_GUIDE,回到相簿
PBMENU_ALBUM_GUIDE_2,
PBMENU_BACKGROUND,背景
PBMENU_BLOG_GUIDE,縮減影像大小並
PBMENU_BLOG_GUIDE_2,另存為新影像
PBMENU_DATEALL,日期範圍內的所有影像
PBMENU_DATEALL_CLEAR,日期範圍內全部移除
PBMENU_DATEALL_ENTRY,日期範圍內全部新增
PBMENU_DATEALL_SET,日期範圍內全部設定
PBMENU_DATELIST,日期清單
PBMENU_DATELIST_GUIDE,選擇一個要觀看的日期
PBMENU_DATELIST_GUIDE_2,
PBMENU_DELETE,刪除
PBMENU_DELETE_ALL_GUIDE,刪除本資料夾中的所有影像
PBMENU_DELETE_ALL_GUIDE_2,
PBMENU_DELETE_DATEALL_GUIDE,刪除此日期範圍內的
PBMENU_DELETE_DATEALL_GUIDE_2,所有影像
PBMENU_DELETE_EVENTALL_GUIDE,刪除此事件中的全部影像
PBMENU_DELETE_EVENTALL_GUIDE_2,
PBMENU_DELETE_SELECT_GUIDE,刪除多個選定的影像
PBMENU_DELETE_SELECT_GUIDE_2,
PBMENU_DELETE_SINGLE_GUIDE,刪除影像
PBMENU_DELETE_SINGLE_GUIDE_2,
PBMENU_DPOF,DPOF
PBMENU_DPOF_ALL_CLEAR_GUIDE,清除資料夾內全部影像
PBMENU_DPOF_ALL_CLEAR_GUIDE_2,的列印預訂標記
PBMENU_DPOF_ALL_SET_GUIDE,添加資料夾內全部影像
PBMENU_DPOF_ALL_SET_GUIDE_2,的列印預訂標記
PBMENU_DPOF_DATEALL_CLEAR_GUIDE,清除此日期範圍內全部影像
PBMENU_DPOF_DATEALL_CLEAR_GUIDE_2,的列印預訂標記
PBMENU_DPOF_DATEALL_SET_GUIDE,添加此日期範圍內全部影像
PBMENU_DPOF_DATEALL_SET_GUIDE_2,的列印預訂標記
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE,清除此事件中全部影像
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE_2,上的列印預定標記
PBMENU_DPOF_EVENTALL_SET_GUIDE,在此事件中的全部影像上
PBMENU_DPOF_EVENTALL_SET_GUIDE_2,添加列印預定標記
PBMENU_DPOF_FAVALL_CLEAR_GUIDE,清除此群組內全部影像
PBMENU_DPOF_FAVALL_CLEAR_GUIDE_2,的列印預訂標記
PBMENU_DPOF_FAVALL_SET_GUIDE,添加此群組內全部影像
PBMENU_DPOF_FAVALL_SET_GUIDE_2,的列印預訂標記
PBMENU_DPOF_SELECT_GUIDE,開啟/關閉多個選定影像上
PBMENU_DPOF_SELECT_GUIDE_2,的列印標記
PBMENU_DPOF_SINGLE_GUIDE,開啟/關閉選定影像上的列印
PBMENU_DPOF_SINGLE_GUIDE_2,標記
PBMENU_EDIT,修飾
PBMENU_EDIT_BLOG_EMAIL,部落格/電子郵件
PBMENU_EDIT_BW,部分彩色
PBMENU_EDIT_BW_GUIDE,以單色環繞選定點
PBMENU_EDIT_BW_GUIDE_2,
PBMENU_EDIT_CROSS,十字濾鏡
PBMENU_EDIT_CROSS_GUIDE,為影像中的亮點加上星芒效果
PBMENU_EDIT_CROSS_GUIDE_2,
PBMENU_EDIT_FISHEYE,魚眼鏡頭
PBMENU_EDIT_FISHEYE_GUIDE,在選定點周圍加上魚眼效果
PBMENU_EDIT_FISHEYE_GUIDE_2,
PBMENU_EDIT_HDTV,HDTV
PBMENU_EDIT_RADIATION,放射狀模糊
PBMENU_EDIT_RADIATION_GUIDE,在影像上的選定點周圍
PBMENU_EDIT_RADIATION_GUIDE_2,加上放射狀模糊
PBMENU_EDIT_REDEYE,紅眼校正
PBMENU_EDIT_REDEYE_GUIDE,消除閃光造成的紅眼
PBMENU_EDIT_REDEYE_GUIDE_2,
PBMENU_EDIT_RETRO2,復古
PBMENU_EDIT_RETRO2_GUIDE,讓周邊模糊陰暗
PBMENU_EDIT_RETRO2_GUIDE_2,以產生懷舊的效果
PBMENU_EDIT_SHARPFOUCS,取消銳化遮罩
PBMENU_EDIT_SHARPFOUCS_GUIDE,將定點周圍的影像銳化
PBMENU_EDIT_SHARPFOUCS_GUIDE_2,
PBMENU_EDIT_SMILE,微笑效果
PBMENU_EDIT_SMILE_GUIDE,修改人臉以顯出微笑
PBMENU_EDIT_SMILE_GUIDE_2,
PBMENU_EDIT_SOFTFOUCS,柔焦
PBMENU_EDIT_SOFTFOUCS_GUIDE,讓選定點周邊模糊
PBMENU_EDIT_SOFTFOUCS_GUIDE_2,
PBMENU_EDIT_TRIMMING,修整
PBMENU_EDIT_TRIMMING_GUIDE,修剪影像以除掉不要的部分
PBMENU_EDIT_TRIMMING_GUIDE_2,
PBMENU_EVENTALL,事件中的全部影像
PBMENU_EVENTALL_CLEAR,移除此事件中的全部影像
PBMENU_EVENTALL_ENTRY,新增事件中的全部影像
PBMENU_EVENTALL_SET,設定此事件中的全部影像
PBMENU_EVENTLIST,事件清單
PBMENU_EVENTLIST_GUIDE,選擇要檢視的事件
PBMENU_EVENTLIST_GUIDE_2,
PBMENU_FAV,我的最愛
PBMENU_FAV1,我的最愛1
PBMENU_FAV2,我的最愛2
PBMENU_FAV3,我的最愛3
PBMENU_FAV4,我的最愛4
PBMENU_FAV5,我的最愛5
PBMENU_FAV6,我的最愛6
PBMENU_FAVALL,我的最愛內的全部影像
PBMENU_FAVALL_CLEAR,我的最愛內全部移除
PBMENU_FAVALL_ENTRY,加入我的最愛內全部影像
PBMENU_FAVALL_SET,這個群組內全部設定
PBMENU_FAV_ALL_CLEAR_GUIDE,從我的最愛移除所有影像
PBMENU_FAV_ALL_CLEAR_GUIDE_2,
PBMENU_FAV_CLEAR,移除我的最愛
PBMENU_FAV_CLEAR_DATEALL_GUIDE,將此日期範圍內的全部影像
PBMENU_FAV_CLEAR_DATEALL_GUIDE_2,從我的最愛移除
PBMENU_FAV_CLEAR_EVENTALL_GUIDE,將此事件內的全部影像
PBMENU_FAV_CLEAR_EVENTALL_GUIDE_2,從我的最愛移除
PBMENU_FAV_ENTRY,加入我的最愛
PBMENU_FAV_ENTRY_DATEALL_GUIDE,將此日期範圍內的全部影像
PBMENU_FAV_ENTRY_DATEALL_GUIDE_2,加入我的最愛
PBMENU_FAV_ENTRY_EVENTALL_GUIDE,將此事件中的全部影像
PBMENU_FAV_ENTRY_EVENTALL_GUIDE_2,加入我的最愛
PBMENU_FAV_SELECT_GUIDE,為我的最愛加入/移除
PBMENU_FAV_SELECT_GUIDE_2,選定的影像
PBMENU_FAV_SET,加入/移除我的最愛
PBMENU_FAV_SINGLE_GUIDE,為我的最愛加入/移除
PBMENU_FAV_SINGLE_GUIDE_2,這個影像
PBMENU_FOLDERALL,資料夾內全部
PBMENU_FOLDERALL_CLEAR,此資料夾內全部移除
PBMENU_FOLDERALL_ENTRY,加入資料夾內全部影像
PBMENU_FOLDERALL_SET,此資料夾內全部設定
PBMENU_FOLDERJUMP,選擇資料夾
PBMENU_FRAME,畫面
PBMENU_HDTV_GUIDE,將影像修剪為16:9大小
PBMENU_HDTV_GUIDE_2,並另存為新影像
PBMENU_IMAGESAVE,另存為影像
PBMENU_MULTIPLEIMAGES,多個影像
PBMENU_MULTIPLEPAGESAVE,選擇頁面並儲存
PBMENU_MULTIRESIZE,各種尺寸調整
PBMENU_PAGESAVE,儲存此頁面
PBMENU_PAINT,繪製
PBMENU_PAINT_GUIDE,將繪圖、戳記或邊框
PBMENU_PAINT_GUIDE_2,加入影像
PBMENU_PBFOLDER_GUIDE,選擇要播放的資料夾
PBMENU_PBFOLDER_GUIDE_2,
PBMENU_PRINT_ALL_GUIDE,列印資料夾內全部影像
PBMENU_PRINT_ALL_GUIDE_2,
PBMENU_PRINT_DATEALL_GUIDE,列印此日期範圍內全部影像
PBMENU_PRINT_DATEALL_GUIDE_2,
PBMENU_PRINT_EVENTALL_GUIDE,列印此事件中的
PBMENU_PRINT_EVENTALL_GUIDE_2,全部影像
PBMENU_PRINT_FAVALL_GUIDE,列印此我的最愛群組內
PBMENU_PRINT_FAVALL_GUIDE_2,全部影像
PBMENU_PRINT_SELECT_GUIDE,列印多個選定的影像
PBMENU_PRINT_SELECT_GUIDE_2,
PBMENU_PRINT_SINGLE_GUIDE,列印影像
PBMENU_PRINT_SINGLE_GUIDE_2,
PBMENU_PROTECT,保護
PBMENU_PROTECT_ALL_CLEAR_GUIDE,關閉資料夾內全部影像
PBMENU_PROTECT_ALL_CLEAR_GUIDE_2,的影像保護
PBMENU_PROTECT_ALL_SET_GUIDE,開啟資料夾內全部影像
PBMENU_PROTECT_ALL_SET_GUIDE_2,的影像保護
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE,關閉此日期範圍內全部影像
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE_2,的影像保護
PBMENU_PROTECT_DATEALL_SET_GUIDE,開啟此日期範圍內全部影像
PBMENU_PROTECT_DATEALL_SET_GUIDE_2,的影像保護
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE,關閉此事件中全部影像
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE_2,的影像保護
PBMENU_PROTECT_EVENTALL_SET_GUIDE,開啟此事件中全部影像
PBMENU_PROTECT_EVENTALL_SET_GUIDE_2,的影像保護
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE,關閉群組內全部影像
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE_2,的影像保護
PBMENU_PROTECT_FAVALL_SET_GUIDE,開啟群組內全部影像
PBMENU_PROTECT_FAVALL_SET_GUIDE_2,的影像保護
PBMENU_PROTECT_SELECT_GUIDE,為多個選定的影像
PBMENU_PROTECT_SELECT_GUIDE_2,開啟/關閉影像保護
PBMENU_PROTECT_SINGLE_GUIDE,開啟/關閉影像保護
PBMENU_PROTECT_SINGLE_GUIDE_2,選擇的影像
PBMENU_REFINE,以面孔篩選
PBMENU_REFINE_BABY,嬰兒
PBMENU_REFINE_BABY_GUIDE,尋找並顯示有嬰兒的影像
PBMENU_REFINE_BABY_GUIDE_2,
PBMENU_REFINE_CHILD,孩童
PBMENU_REFINE_CHILD_GUIDE,尋找並顯示有孩童
PBMENU_REFINE_CHILD_GUIDE_2,面孔的影像
PBMENU_REFINE_CLEAR_GUIDE,顯示所有影像
PBMENU_REFINE_CLEAR_GUIDE_2,
PBMENU_REFINE_FACE,所有人
PBMENU_REFINE_FACE_GUIDE,尋找並顯示有人類
PBMENU_REFINE_FACE_GUIDE_2,面孔的影像
PBMENU_REFINE_SMILE,微笑
PBMENU_REFINE_SMILE_GUIDE,尋找並顯示有微笑面孔的影像
PBMENU_REFINE_SMILE_GUIDE_2,
PBMENU_ROTATE,轉動
PBMENU_ROTATE_GUIDE,轉動影像
PBMENU_ROTATE_GUIDE_2,
PBMENU_SCRAPBOOKALLSAVE,將全部頁面儲存於剪貼簿中
PBMENU_SCRAPBOOKALL_GUIDE,將全部剪貼簿頁面
PBMENU_SCRAPBOOKALL_GUIDE_2,另存為影像
PBMENU_SHARE_CLEAR,移除共用標記
PBMENU_SHARE_CLEAR_DATEALL_GUIDE,將此日期範圍內的全部影像
PBMENU_SHARE_CLEAR_DATEALL_GUIDE_2,從共用標記移除
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE,將此事件內的全部影像
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE_2,從共用標記移除
PBMENU_SHARE_CLEAR_FAVALL_GUIDE,將此群組內的全部影像
PBMENU_SHARE_CLEAR_FAVALL_GUIDE_2,從共用標記移除
PBMENU_SHARE_ENTRY,加入共用標記
PBMENU_SHARE_ENTRY_DATEALL_GUIDE,將此日期範圍內的全部影像
PBMENU_SHARE_ENTRY_DATEALL_GUIDE_2,加入共用標記
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE,將此事件內的全部影像
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE_2,加入共用標記
PBMENU_SHARE_ENTRY_FAVALL_GUIDE,將此群組內的全部影像
PBMENU_SHARE_ENTRY_FAVALL_GUIDE_2,加入共用標記
PBMENU_SHARE_SELECT_GUIDE,為共用標記加入/移除
PBMENU_SHARE_SELECT_GUIDE_2,選定的影像
PBMENU_SHARE_SET,加入/移除共用標記
PBMENU_SHARE_SINGLE_GUIDE,為共用標記加入/移除
PBMENU_SHARE_SINGLE_GUIDE_2,這個影像
PBMENU_SLIDESHOW_GUIDE,有音樂與特效的自動播放
PBMENU_SLIDESHOW_GUIDE_2,
PBMENU_THISIMAGE,這個影像
PBMENU_THISPAGE_GUIDE,儲存這個剪貼簿
PBMENU_THISPAGE_GUIDE_2,頁面影像
PBMENU_VIEWSELECT,觀看模式
PBMENU_VOLUMESETTINGS,音量設定
PBMENU_VOLUME_GUIDE,調整循環播放/動態影像
PBMENU_VOLUME_GUIDE_2,的音量
PBMENU_WIDEZOOM,廣角變焦顯示
PBMENU_WSCREEN_GUIDE,將影像修剪為16:9大小
PBMENU_WSCREEN_GUIDE_2,並顯示
PRINTMENU_10X15CM,10x15 cm
PRINTMENU_1PICBORDER,1張/有邊
PRINTMENU_1PICNOBORDER,1張/無邊
PRINTMENU_2L,13x18 cm
PRINTMENU_2PICS,2張
PRINTMENU_3PICS,3張
PRINTMENU_4PICS,4張
PRINTMENU_4X6,4x6英吋
PRINTMENU_8PICS,8張
PRINTMENU_A3,A3
PRINTMENU_A3PLUS,A3+
PRINTMENU_A4,A4
PRINTMENU_A6,A6
PRINTMENU_DATE,日期
PRINTMENU_DATE_A,日期
PRINTMENU_DAYANDTIME,日期和時間
PRINTMENU_HAGAKI,明信片
PRINTMENU_HDTV,寬尺寸
PRINTMENU_INDEX,索引
PRINTMENU_INDEXPRINT,索引列印
PRINTMENU_L,9x13 cm
PRINTMENU_LETTER,信紙
PRINTMENU_PICTUREINPAPER,版面
PRINTMENU_QUANTITY,數量
PRINTMENU_SIZE,尺寸
SAVE,儲存
SETUP_AFILLUMINATOR,AF照明器
SETUP_AFILLUMINATOR_GUIDE2,低亮度對焦時的輔助照明
SETUP_AFILLUMINATOR_GUIDE2_2,
SETUP_AFMODE,AF模式
SETUP_AFMODE_GUIDE2,自動對焦設定
SETUP_AFMODE_GUIDE2_2,
SETUP_AUTOREVIEW,自動檢視
SETUP_AUTOREVIEW_GUIDE2,拍攝之後檢視影像2秒鐘
SETUP_AUTOREVIEW_GUIDE2_2,
SETUP_BEEP,嗶音
SETUP_BEEP_GUIDE2,嗶音設定
SETUP_BEEP_GUIDE2_2,
SETUP_BGMTOOL_DOWNLOAD_GUIDE2,變更循環播放音樂
SETUP_BGMTOOL_DOWNLOAD_GUIDE2_2,
SETUP_BGMTOOL_FORMAT_GUIDE2,刪除所有循環播放音樂
SETUP_BGMTOOL_FORMAT_GUIDE2_2,
SETUP_BGM_DOWNLOAD,下載音樂
SETUP_BGM_FORMAT,格式化音樂
SETUP_CALIBRATION,校正
SETUP_CAM1,拍攝設定 1
SETUP_CAM2,拍攝設定 2
SETUP_CHANGERECFOLDER,改變記錄資料夾
SETUP_CLOCK_GUIDE2,調整日期與時間
SETUP_CLOCK_GUIDE2_2,
SETUP_COMPONENT,C O M P O N E N T
SETUP_COMPONENT_D1,SD
SETUP_COMPONENT_D3,HD(1080i)
SETUP_COMPONENT_GUIDE2,色差端子輸出設定
SETUP_COMPONENT_GUIDE2_2,
SETUP_CONTROLGUIDE,控制指南
SETUP_CONTROLGUIDE_GUIDE,控制指南設定
SETUP_CONVERSION_GUIDE2,選擇變換鏡頭
SETUP_CONVERSION_GUIDE2_2,
SETUP_COPY,複製
SETUP_CREATERECFOLDER,建立記錄資料夾
SETUP_DEMOMODE,演示模式
SETUP_DEMOMODE_GUIDE,為演示模式設定為開啟
SETUP_DEMOMODE_GUIDE_2,
SETUP_DIGITALZOOM,數位變焦
SETUP_DIGITALZOOM_PRECISION,精確變焦
SETUP_DIGITALZOOM_SMART,智慧式變焦
SETUP_DIRECTIONJUDGE,自動調整方向
SETUP_DIRECTIONJUDGE_GUIDE2,決定相機取向並儲存
SETUP_DIRECTIONJUDGE_GUIDE2_2,
SETUP_DISP,顯示設定
SETUP_DISP_09,9
SETUP_DISP_12,12
SETUP_DISP_16,16
SETUP_DISP_20,20
SETUP_DISP_BRIGHT,亮
SETUP_DISP_BRIGHTNESS,LCD亮度
SETUP_DISP_BRIGHTNESSSET,亮度
SETUP_DISP_HISTOGRAMSET,柱狀圖
SETUP_DISP_IMAGEONLY,僅限影像
SETUP_DISP_INDEX,影像索引設定
SETUP_DISP_MSG_GRAPH_OFF,不顯示圖形
SETUP_DISP_MSG_GRAPH_ON,以圖形顯示影像亮度
SETUP_DISP_MSG_ICON,只顯示操作按鈕
SETUP_DISP_MSG_IMAGE,只顯示影像
SETUP_DISP_MSG_INFO,顯示操作按鈕和資訊
SETUP_DISP_MSG_LIGHT_BRIGHT,將螢屏設定為較高亮度
SETUP_DISP_MSG_LIGHT_NORMAL,將螢屏設定為一般亮度
SETUP_DISP_MSG_THUMBNAIL_09,9個影像的索引顯示
SETUP_DISP_MSG_THUMBNAIL_12,12個影像的索引顯示
SETUP_DISP_MSG_THUMBNAIL_16,16個影像的索引顯示
SETUP_DISP_MSG_THUMBNAIL_20,20個影像的索引顯示
SETUP_DISP_MSG_WIDEZOOMSET_OFF,以原始長寬比顯示影像
SETUP_DISP_MSG_WIDEZOOMSET_ON,以全螢幕尺寸顯示影像
SETUP_DISP_OFF,關
SETUP_DISP_ON,開
SETUP_DISP_OPT,影像數目
SETUP_DISP_PLAY,播放畫面顯示設置
SETUP_DISP_SHOOT,拍攝畫面顯示設置
SETUP_DISP_WIDEZOOMSET,廣角變焦
SETUP_EXPANDEDFOUCS_GUIDE2,手動對焦時放大中央部分
SETUP_EXPANDEDFOUCS_GUIDE2_2,
SETUP_EZOOM_GUIDE2,數位變焦設定
SETUP_EZOOM_GUIDE2_2,
SETUP_FLASHSYNCHRO_GUIDE2,選擇閃光時機
SETUP_FLASHSYNCHRO_GUIDE2_2,
SETUP_FORMAT,格式化
SETUP_FUNCTIONGUIDE,功能指南
SETUP_FUNCTIONGUIDE_GUIDE2,功能指引設定
SETUP_FUNCTIONGUIDE_GUIDE2_2,
SETUP_GRIDLINE,格線
SETUP_GRIDLINE_GUIDE2,攝影構圖的原則
SETUP_GRIDLINE_GUIDE2_2,
SETUP_HOUSING,防水盒
SETUP_INITIALIZE,初始化
SETUP_INITIALIZE_GUIDE2,重設原始預設設定
SETUP_INITIALIZE_GUIDE2_2,
SETUP_INTERNALMEMORY_FORMAT_GUIDE2,格式化內部記憶體
SETUP_INTERNALMEMORY_FORMAT_GUIDE2_2,
SETUP_LANG,中文[繁]
SETUP_LANG_5WAY,中文[繁]
SETUP_LCD_RESPOINT_GUIDE2,調整LCD觸摸反應位置
SETUP_LCD_RESPOINT_GUIDE2_2,
SETUP_LUNSET,LUN設定
SETUP_LUNSET_GUIDE,選擇要連接到
SETUP_LUNSET_GUIDE_2,Mass Storage的媒體
SETUP_LUNSET_MULTI,多種
SETUP_LUNSET_SINGLE,一種
SETUP_MAIN1,主要設定 1
SETUP_MAIN2,主要設定 2
SETUP_MAIN3,主要設定 3
SETUP_MARINEPACK_GUIDE2,使用防水盒時設定為開
SETUP_MARINEPACK_GUIDE2_2,
SETUP_MASSSTORAGE,Mass Storage
SETUP_MONITOR,監控
SETUP_MS_COPY_CHANGE_GUIDE2,複製內部記憶體的所有影像
SETUP_MS_COPY_CHANGE_GUIDE2_2,
SETUP_MS_FOLDER_CHANGE_GUIDE2,變更記錄影像的資料夾
SETUP_MS_FOLDER_CHANGE_GUIDE2_2,
SETUP_MS_FOLDER_CREATE_GUIDE2,建立新資料夾
SETUP_MS_FOLDER_CREATE_GUIDE2_2,
SETUP_MS_FORMAT_GUIDE2,格式化Memory Stick
SETUP_MS_FORMAT_GUIDE2_2,
SETUP_NTSC,NTSC
SETUP_PAL,PAL
SETUP_PASSLOCK,密碼鎖定
SETUP_PASSLOCK_GUIDE,設定密碼以鎖定影像
SETUP_PASSLOCK_GUIDE_2,
SETUP_PICTBRIDGE,PictBridge
SETUP_PTPMTP,PTP/MTP
SETUP_SHUTTER,快門
SETUP_SINGLE,單按
SETUP_SMILEDEMO,微笑演示模式
SETUP_SMILEDEMO_GUIDE2,為微笑快門演示模式設定為開啟
SETUP_SMILEDEMO_GUIDE2_2,
SETUP_TVTYPE,電視模式
SETUP_TVTYPE_GUIDE2,用於選擇電視機顯示器的類型
SETUP_TVTYPE_GUIDE2_2,
SETUP_UPDATE,升級
SETUP_USBCONNECT,USB連接
SETUP_USBCONNECT_GUIDE2,透過USB連接時的輸出模式
SETUP_USBCONNECT_GUIDE2_2,
SETUP_VERSION,版本
SETUP_VERSION_GUIDE2,檢查版本與更新韌體
SETUP_VERSION_GUIDE2_2,
