CAMMENU_0EV,0EV
SETUP_DIRECTIONJUDGE_GUIDE2,Cameraoriëntatie bepalen en
SETUP_DIRECTIONJUDGE_GUIDE2_2,opslaan
SETUP_DISP,Scherminstellingen
SETUP_DISP_09,9
SETUP_DISP_12,12
SETUP_DISP_16,16
SETUP_DISP_20,20
SETUP_DISP_BRIGHT,Helder
SETUP_DISP_BRIGHTNESS,LCD-helderheid
SETUP_DISP_BRIGHTNESSSET,Helderheid
SETUP_DISP_HISTOGRAMSET,Histogram
SETUP_DISP_IMAGEONLY,Alleen bld.
SETUP_DISP_INDEX,Beeldindex-instellingen
SETUP_DISP_MSG_GRAPH_OFF,Er wordt geen grafiek afgebeeld
SETUP_DISP_MSG_GRAPH_ON,Beeldt beeldhelderheid af in grafiek
SETUP_DISP_MSG_ICON,Beeldt alleen de bedieningstoetsen af
SETUP_DISP_MSG_IMAGE,Beeldt alleen het beeld af
SETUP_DISP_MSG_INFO,Beeldt de bedieningstoetsen en info af
SETUP_DISP_MSG_LIGHT_BRIGHT,Stelt scherm in op hogere helderheid
SETUP_DISP_MSG_LIGHT_NORMAL,Stelt scherm in op normale helderheid
SETUP_DISP_MSG_THUMBNAIL_09,Indexweergave van 9 beelden
SETUP_DISP_MSG_THUMBNAIL_12,Indexweergave van 12 beelden
SETUP_DISP_MSG_THUMBNAIL_16,Indexweergave van 16 beelden
SETUP_DISP_MSG_THUMBNAIL_20,Indexweergave van 20 beelden
SETUP_DISP_MSG_WIDEZOOMSET_OFF,Bldn weergeven met oorspr. beeldverh
SETUP_DISP_MSG_WIDEZOOMSET_ON,Beelden weergeven op gehele scherm
SETUP_DISP_OFF,Uit
SETUP_DISP_ON,Aan
SETUP_DISP_OPT,Aantal beelden
SETUP_DISP_PLAY,Weergavescherm-instellingen
SETUP_DISP_SHOOT,Opnamescherm-instellingen
SETUP_DISP_WIDEZOOMSET,Breedzoom
SETUP_EXPANDEDFOUCS_GUIDE2,Midden vergroten bij handm.
SETUP_EXPANDEDFOUCS_GUIDE2_2,scherpst.
SETUP_EZOOM_GUIDE2,Instellingen voor digitale zoom
SETUP_EZOOM_GUIDE2_2,
SETUP_FLASHSYNCHRO_GUIDE2,Flitsertiming kiezen
SETUP_FLASHSYNCHRO_GUIDE2_2,
SETUP_FORMAT,Formatteren
SETUP_FUNCTIONGUIDE,Functiegids
SETUP_FUNCTIONGUIDE_GUIDE2,Instellingen voor functiegids
SETUP_FUNCTIONGUIDE_GUIDE2_2,
SETUP_GRIDLINE,Stramienlijn
SETUP_GRIDLINE_GUIDE2,Tips voor samenstellen van
SETUP_GRIDLINE_GUIDE2_2,opnamen
SETUP_HOUSING,Behuizing
SETUP_INITIALIZE,Initialiseren
SETUP_INITIALIZE_GUIDE2,Terugstellen op oorspr.
SETUP_INITIALIZE_GUIDE2_2,standaardinst.
SETUP_INTERNALMEMORY_FORMAT_GUIDE2,Intern geheugen formatteren
SETUP_INTERNALMEMORY_FORMAT_GUIDE2_2,
SETUP_LANG,NEDERLANDS
SETUP_LANG_5WAY,NEDERLAND
SETUP_LCD_RESPOINT_GUIDE2,Stelt reactie na aanraken van
SETUP_LCD_RESPOINT_GUIDE2_2,LCD in
SETUP_LUNSET,LUN-instellingen
SETUP_LUNSET_GUIDE,Selecteer het medium dat u wilt
SETUP_LUNSET_GUIDE_2,aansluiten op de Mass Storage
SETUP_LUNSET_MULTI,Meerdere
SETUP_LUNSET_SINGLE,Enkele
SETUP_MAIN1,Hoofdinstellingen 1
SETUP_MAIN2,Hoofdinstellingen 2
SETUP_MAIN3,Hoofdinstellingen 3
SETUP_MARINEPACK_GUIDE2,Zet AAN bij gebruik van
SETUP_MARINEPACK_GUIDE2_2,behuizing
SETUP_MASSSTORAGE,Mass Storage
SETUP_MONITOR,Monitor
SETUP_MS_COPY_CHANGE_GUIDE2,Alle bldn uit intern geheugen
SETUP_MS_COPY_CHANGE_GUIDE2_2,kopiëren
SETUP_MS_FOLDER_CHANGE_GUIDE2,Map voor opnamebeelden
SETUP_MS_FOLDER_CHANGE_GUIDE2_2,veranderen
SETUP_MS_FOLDER_CREATE_GUIDE2,Maak een nieuwe map
SETUP_MS_FOLDER_CREATE_GUIDE2_2,
SETUP_MS_FORMAT_GUIDE2,Memory Stick formatteren
SETUP_MS_FORMAT_GUIDE2_2,
SETUP_NTSC,NTSC
SETUP_PAL,PAL
SETUP_PASSLOCK,Wachtwoordfunctie
SETUP_PASSLOCK_GUIDE,Stel wachtwoord in om bldn. te
SETUP_PASSLOCK_GUIDE_2,vergr.
SETUP_PICTBRIDGE,PictBridge
SETUP_PTPMTP,PTP/MTP
SETUP_SHUTTER,Sluiter
SETUP_SINGLE,Enkelvoudig
SETUP_SMILEDEMO,Demo Lach-sluiter
SETUP_SMILEDEMO_GUIDE2,Stel in op 'aan' voor lach-sluiter
SETUP_SMILEDEMO_GUIDE2_2,demo
SETUP_TVTYPE,TV-TYPE
SETUP_TVTYPE_GUIDE2,Voor selecteren van type
SETUP_TVTYPE_GUIDE2_2,TV-monitor
SETUP_UPDATE,Bijwerking
SETUP_USBCONNECT,USB-aansluiting
SETUP_USBCONNECT_GUIDE2,Uitvoerfunctie bij aansluiting via
SETUP_USBCONNECT_GUIDE2_2,USB
SETUP_VERSION,Versie
SETUP_VERSION_GUIDE2,Versie controleren-firmware
SETUP_VERSION_GUIDE2_2,bijwerken
SETUP_VIDEOOUT,Video-uit
SETUP_VIDEOOUT_GUIDE2,Uitvoerfunctie bij aansluiting op
SETUP_VIDEOOUT_GUIDE2_2,video
SSMENU_10SEC,10 sec
SSMENU_1SEC,1 sec
SSMENU_3SEC,3 sec
SSMENU_5SEC,5 sec
SSMENU_ACTIVE,Actief
SSMENU_ALL,Alle beelden
SSMENU_BASIC,Basis
SSMENU_DETAIL,Overige instel.
SSMENU_EFFECTS,Effecten
SSMENU_FACE_BASIC,Gezicht 1: Basis
SSMENU_FACE_NOSTALGIC,Gezicht 2: Nostalgish
SSMENU_FACE_STYLISH,Gezicht 3: Stijlvol
SSMENU_IMAGE,Beeld
SSMENU_INFOLDER,Map
SSMENU_INTERVAL,Interval
SSMENU_MUSIC,Muziek
SSMENU_MUSIC1,Music1
SSMENU_MUSIC2,Music2
SSMENU_MUSIC3,Music3
SSMENU_MUSIC4,Music4
SSMENU_MUSIC5,Music5
SSMENU_MUSIC6,Music6
SSMENU_MUSIC7,Music7
SSMENU_MUSIC8,Music8
SSMENU_NORMAL_A,Normaal
SSMENU_NOSTALGIC,Nostalgisch
SSMENU_REFINE,Filter
SSMENU_REPEAT,Herhalen
SSMENU_SIMPLE,Simpel
SSMENU_STYLISH,Stijlvol
SSMENU_THIS_DATE,Deze datum
SSMENU_THIS_EVENT,Deze gebeurtenis
