CAMMENU_0EV,0EV
GUIDE_DEMO_TWILIGHTPORTRAIT,Rilevati il crepuscolo e una persona
GUIDE_EFFECTLEVEL,Seleziona livello effetto
GUIDE_EXIT_TOUCH,Esce quando si tocca LCD
GUIDE_LIGHTBEAM_LEVEL,Seleziona livello fascio luce
GUIDE_RANGE,Seleziona la gamma di effetti
GUIDE_RESIZE,Ridimensionam. completato
GUIDE_RETOUCH_COMPLETE,Ritocco completato
GUIDE_RETRO_LIGHT,Seleziona la gamma di luminosità
GUIDE_ROTATEIMG,Tocca immagine da ruotare
GUIDE_SAVESIZE,Seleziona dimensione da salvare
GUIDE_SELECTFACE,Seleziona viso con sfioramento
GUIDE_SELECTFAV,Seleziona la cartella Preferiti
GUIDE_SMILEDEMO_START,Seleziona l'icona sorriso per avviare
GUIDE_SMILESHUTTER_EXIT,Seleziona l'icona sorriso per uscire
GUIDE_STARTIMG,Tocca imm. inizio proiez. diapo.
GUIDE_TOUCHFAV,Tocca la cartella Preferiti
GUIDE_TOUCHIMG,Tocca l'immagine
GUIDE_ZOOMIN_TOUCH,Tocca il punto per zumare
GUIDE_ZOOMIN_TOUCHED,Esegue zumata su posiz. toccata
HOME,HOME
HOME_CAM,Ripresa
HOME_CAM_GUIDE2,Riprendi le foto o
HOME_CAM_GUIDE2_2,i filmati
HOME_COMMUNICATION,Comunicazione
HOME_ETC_BGMTOOL,Strumento musica
HOME_ETC_BGMTOOL_GUIDE2,Gestisci la musica della
HOME_ETC_BGMTOOL_GUIDE2_2,proiezione diapositive
HOME_ETC_PRINT_GUIDE2,Stampa le immagini
HOME_ETC_PRINT_GUIDE2_2,
HOME_MEMORY,Gestione memoria
HOME_MEMORY_GUIDE2,Gestisci il supporto di
HOME_MEMORY_GUIDE2_2,registrazione
HOME_MEMORY_INTERNALMEMORYTOOL,Strum. memoria int.
HOME_MEMORY_MEMORYSTICKTOOL,Str. Memory Stick
HOME_MEMORY_MEMORYTOOL,Strumento memoria
HOME_NETWORK,Rete
HOME_NETWORK_GUIDE,Collega alla rete
HOME_NETWORK_GUIDE_2,
HOME_PLAY,Visione immagini
HOME_PLAY1,Visione immagini 1
HOME_PLAY2,Visione immagini 2
HOME_PLAY_INDEX_GUIDE2,Visualizza più immagini
HOME_PLAY_INDEX_GUIDE2_2,
HOME_PLAY_NORMAL_GUIDE2,Riproduci le immagini
HOME_PLAY_NORMAL_GUIDE2_2,individuali
HOME_PLAY_SLIDESHOW_GUIDE2,Riproduzione automatica
HOME_PLAY_SLIDESHOW_GUIDE2_2,con musica ed effetti
HOME_PRINT,Stampa
HOME_SCENESELECTION,Selezione scena
HOME_SCRAPBOOK,Album di foto
HOME_SCRAPBOOK_GUIDE,Crea automaticamente
HOME_SCRAPBOOK_GUIDE_2,Album di foto
HOME_SETTINGS,Impost.
HOME_SET_CAM,Impostazioni ripresa
HOME_SET_CAM_GUIDE2,Regola le impostazioni
HOME_SET_CAM_GUIDE2_2,di ripresa
HOME_SET_CLOCK,Impostaz. orologio
HOME_SET_CLOCK_GUIDE2,Regola la data e l'ora
HOME_SET_CLOCK_GUIDE2_2,
HOME_SET_LANGUAGE,Language Setting
HOME_SET_LANGUAGE_CHANGE_GUIDE,Change Language
HOME_SET_LANGUAGE_CHANGE_GUIDE_2,
HOME_SET_LANGUAGE_GUIDE2,Change Language
HOME_SET_LANGUAGE_GUIDE2_2,
HOME_SET_MAIN,Impostaz. principali
HOME_SET_MAIN_GUIDE2,Regola impost. principali
HOME_SET_MAIN_GUIDE2_2,
HOME_SLIDESHOW,Proiez. diapo.
HOME_VIEW_DATE,Visione data
HOME_VIEW_DATE_GUIDE2,Visualizza immagini
HOME_VIEW_DATE_GUIDE2_2,per data presa
HOME_VIEW_EVENT,Visione evento
HOME_VIEW_EVENT_GUIDE,Ordina automaticam. immag.
HOME_VIEW_EVENT_GUIDE_2,in gruppi per visualizzazione
HOME_VIEW_FAV,Preferiti
HOME_VIEW_FAV_GUIDE2,Visualizza immagini
HOME_VIEW_FAV_GUIDE2_2,in Preferiti
HOME_VIEW_FOLDER,Visione cartella
HOME_VIEW_FOLDER_GUIDE2,Visualizza immagini
HOME_VIEW_FOLDER_GUIDE2_2,in cartella DCF
KEY_FLASH_AUTO_GUIDE,Flash automatico
KEY_FLASH_AUTO_GUIDE_2,Lampeggia automaticamente
KEY_FLASH_OFF,Flash disattivato
KEY_FLASH_OFF_GUIDE,Flash disattivato
KEY_FLASH_OFF_GUIDE_2,Senza flash
KEY_FLASH_ON,Flash attivato
KEY_FLASH_ON_GUIDE,Flash attivato
KEY_FLASH_ON_GUIDE_2,Usa sempre il flash
KEY_FLASH_SYNCHRO_GUIDE,Mantieni luminosi i soggetti
KEY_FLASH_SYNCHRO_GUIDE_2,e gli sfondi distanti
KEY_MACRO_AUTO_GUIDE,Messa a fuoco automatica da
KEY_MACRO_AUTO_GUIDE_2,primi piani a infinito
KEY_MACRO_NEAR,Macro attivato
KEY_MACRO_NEAR_GUIDE,Messa a fuoco con priorità
KEY_MACRO_NEAR_GUIDE_2,su soggetti molto vicini
KEY_MAGNIFY_ON,Messa fuoco ravvic. abilitata
KEY_MAGNIFY_ON_GUIDE,Messa fuoco ravvic. abilitata
KEY_MAGNIFY_ON_GUIDE_2,Per primi piani estremi
KEY_SELFTIMER_10_GUIDE,Riprendi 10 sec. dopo aver
KEY_SELFTIMER_10_GUIDE_2,premuto il pulsante di scatto
KEY_SELFTIMER_2_GUIDE,Riprendi 2 sec. dopo aver
KEY_SELFTIMER_2_GUIDE_2,premuto il pulsante di scatto
KEY_SELFTIMER_OFF_GUIDE,Autoscatto disattivato
KEY_SELFTIMER_OFF_GUIDE_2,
MSG_ACCESSING,Accesso…
MSG_AVI_MAKING,Creazione nuovo file gestione
MSG_CAPTURING,Acquisizione in corso…
MSG_CLOSEEYE_DETECT,Rilevati gli occhi chiusi
MSG_CONFIRM_UPDATE,Seleziona OK per aggiornamento
MSG_CONFIRM_UPDATE_2,
MSG_CONNECTING,In corso di collegam. …
MSG_CONNECTING_MASSSTORAGE,Colleg. in Mass Storage…
MSG_CONNECTING_MASSSTORAGE_2,
MSG_CONNECTING_NETWORK,In corso di collegamento alla rete…
MSG_CONNECTING_PICTBRIDGE,Collega a disposit. PictBridge…
MSG_CONNECTING_PICTBRIDGE_2,
MSG_CONNECTING_PTPMTP,Collega a PTP/MTP. . .
MSG_CONNECTING_PTPMTP_2,
MSG_CONNECT_PC,Collegare a PC
MSG_CONNECT_PC_2,
MSG_CONNECT_PICTBRIDGE,Collega a disposit. PictBridge
MSG_CONNECT_PICTBRIDGE_2,
MSG_COPY,Ogni dato nella memoria
MSG_COPYING,In corso di copia…
MSG_COPYING_2,
MSG_COPY_2,interna sarà copiato
MSG_CREATING_RECFOLDER,In creaz. cart. REG.
MSG_CURRENTVERSION,Vers. attuale
MSG_ENTRY_OVER,Il numero massimo di
MSG_ENTRY_OVER_2,immagini è stato superato
MSG_EXITTING_NETWORK,In corso di chiusura della rete…
MSG_FORMATTING_BGM,In corso formatt. musica…
MSG_FORMATTING_BGM_2,
MSG_FORMATTING_INTERNALMEMORY,In corso formatt. mem. int…
MSG_FORMATTING_INTERNALMEMORY_2,
MSG_FORMATTING_MS,In corso formatt. Memory Stick…
MSG_FORMATTING_MS_2,
MSG_FORMAT_BGM,Tutti i file musicali saranno
MSG_FORMAT_BGM_2,cancellati
MSG_FORMAT_INTERNALMEMORY,Ogni dato nella memoria
MSG_FORMAT_INTERNALMEMORY_2,interna sarà cancellato
MSG_FORMAT_MS,Ogni dato nel Memory
MSG_FORMAT_MS_2,Stick sarà cancellato
MSG_FORWARDING,In corso trasferimento dati…
MSG_HOUSING,L’operazione è cambiata
MSG_INITIALIZE_ALLSETTINGS,Inizializza tutte le impostazioni
MSG_INITIALIZE_ALLSETTINGS_2,
MSG_NEWVERSION,Versione nuova
MSG_NOTTURNOFF,Non spegnere
MSG_PASSLOCK_PASS_CANCEL,L'impostazione della password
MSG_PASSLOCK_PASS_CANCEL_2,è stata annullata
MSG_PASSLOCK_PASS_RESET,La password è stata azzerata
MSG_PASSLOCK_PASS_RESET_2,
MSG_PASSLOCK_PASS_RESET_MODE,Modo di azzeramento
MSG_PASSLOCK_PASS_RESET_MODE_2,della password
MSG_PASSLOCK_PASS_SET,La password è stata impostata
MSG_PASSLOCK_PASS_SET_2,
MSG_PRINTING,In stampa…
MSG_PROCESSING,Elaborazione in corso…
MSG_RECORDING,Registrazione in corso…
MSG_RECORD_MS,Registrazione su Memory Stick
MSG_RECOVER,Ripristina i dati
MSG_RECOVERINGFILE,In corso di ripristino del file
MSG_RECOVERINGFILE_2,di gestione dell'immagine…
MSG_RECOVER_2,
MSG_SEE_SOFTWAREUPDATE_INST,Vedere "Istruzione aggiornam. soft"
MSG_SEE_SOFTWAREUPDATE_INST_2,
MSG_SMILEDEMO_GUIDE,Il sorriso sarà catturato automatic.
MSG_SMILEDEMO_PROCESSING,Otturatore sorriso in dimostrazione
MSG_SMILESHUTTER_PROCESSING,In corso rilevam. sorrisi
MSG_SMILE_END1,Numero di foto
MSG_SOFTWAREUPDATE,Aggiornamento software
MSG_SOFTWAREUPDATE_2,
MSG_STARTING_NETWORK,In corso di avvio della rete…
MSG_START_BROWSER,In corso di avvio browser Web…
MSG_TOUCH_X_CENTER,Tocca il centro del segno "×"
MSG_TVOUT,Uscita TV in corso…
MSG_USBMENU,Cambia a [MENU]
PASSLOCK_PASS_CLEAR,Immetti cod. azzeramento
PASSLOCK_PASS_INPUT,Immetti password
PASSLOCK_PASS_REINPUT,Immetti di nuovo password
PASSLOCK_PASS_SET,Imposta password
PBMENU_ALBUM_GUIDE,Ritorna ad album
PBMENU_ALBUM_GUIDE_2,
PBMENU_BACKGROUND,Sfondo
PBMENU_BLOG_GUIDE,Riduci dim. immagine e
PBMENU_BLOG_GUIDE_2,salva come immagine nuova
PBMENU_DATEALL,Tutte le imm. in gamma data
PBMENU_DATEALL_CLEAR,Canc. tutto in gamma data
PBMENU_DATEALL_ENTRY,Aggiunta tot. in gamma data
PBMENU_DATEALL_SET,Imposta tutto in gamma data
PBMENU_DATELIST,Elenco date
PBMENU_DATELIST_GUIDE,Seleziona una data da vedere
PBMENU_DATELIST_GUIDE_2,
PBMENU_DELETE,Canc.
PBMENU_DELETE_ALL_GUIDE,Cancella tutte le immagini
PBMENU_DELETE_ALL_GUIDE_2,in questa cartella
PBMENU_DELETE_DATEALL_GUIDE,Cancella tutte le immagini
PBMENU_DELETE_DATEALL_GUIDE_2,in questa gamma data
PBMENU_DELETE_EVENTALL_GUIDE,Cancella tutte le immagini
PBMENU_DELETE_EVENTALL_GUIDE_2,in questo evento
PBMENU_DELETE_SELECT_GUIDE,Cancella più immagini
PBMENU_DELETE_SELECT_GUIDE_2,selezionate
PBMENU_DELETE_SINGLE_GUIDE,Cancella l'immagine
PBMENU_DELETE_SINGLE_GUIDE_2,
PBMENU_DPOF,DPOF
PBMENU_DPOF_ALL_CLEAR_GUIDE,Cancella contr. ord. stampa
PBMENU_DPOF_ALL_CLEAR_GUIDE_2,per tutte le immag. in cartella
PBMENU_DPOF_ALL_SET_GUIDE,Aggiungi contr. ord. stampa
PBMENU_DPOF_ALL_SET_GUIDE_2,per tutte le immag. in cartella
PBMENU_DPOF_DATEALL_CLEAR_GUIDE,Canc. contr. ord. stampa su
PBMENU_DPOF_DATEALL_CLEAR_GUIDE_2,tutte imm. in qs. gamma data
PBMENU_DPOF_DATEALL_SET_GUIDE,Agg. contr. ord. stampa per
PBMENU_DPOF_DATEALL_SET_GUIDE_2,tutte imm. in qs. gamma data
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE,Cancella contr. ord. stampa
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE_2,su tutte le imm. in qs. evento
PBMENU_DPOF_EVENTALL_SET_GUIDE,Aggiungi contr. ord. stampa
PBMENU_DPOF_EVENTALL_SET_GUIDE_2,su tutte le imm. in qs. evento
PBMENU_DPOF_FAVALL_CLEAR_GUIDE,Cancella contr. ord. stampa
PBMENU_DPOF_FAVALL_CLEAR_GUIDE_2,su tutte le imm. in qs. gruppo
PBMENU_DPOF_FAVALL_SET_GUIDE,Aggiungi contr. ord. stampa
PBMENU_DPOF_FAVALL_SET_GUIDE_2,su tutte le imm. in qs. gruppo
PBMENU_DPOF_SELECT_GUIDE,Attiva/disattiva contr. ord.
PBMENU_DPOF_SELECT_GUIDE_2,stampa su più imm. selezion.
PBMENU_DPOF_SINGLE_GUIDE,Attiva/disattiva contr. ord.
PBMENU_DPOF_SINGLE_GUIDE_2,stampa su imm. selezionate
PBMENU_EDIT,Ritocco
PBMENU_EDIT_BLOG_EMAIL,Blog / E-mail
PBMENU_EDIT_BW,Colore parziale
PBMENU_EDIT_BW_GUIDE,Circonda un punto scelto
PBMENU_EDIT_BW_GUIDE_2,in modo monocromatico
PBMENU_EDIT_CROSS,Filtro incrociato
PBMENU_EDIT_CROSS_GUIDE,Aggiungi effetto scoppio luci
PBMENU_EDIT_CROSS_GUIDE_2,a punti luminosi nell'imm.
PBMENU_EDIT_FISHEYE,Obiettivo grandangol. 180º
PBMENU_EDIT_FISHEYE_GUIDE,Applica effetto grandang.
PBMENU_EDIT_FISHEYE_GUIDE_2,a 180º intorno a punto scelto
PBMENU_EDIT_HDTV,HDTV
PBMENU_EDIT_RADIATION,Sfocatura radiale
PBMENU_EDIT_RADIATION_GUIDE,Applica sfocatura radiale
PBMENU_EDIT_RADIATION_GUIDE_2,intorno punto scelto su imm.
PBMENU_EDIT_REDEYE,Correzione degli occhi rossi
PBMENU_EDIT_REDEYE_GUIDE,Elimina gli occhi rossi
PBMENU_EDIT_REDEYE_GUIDE_2,causati dal flash
PBMENU_EDIT_RETRO2,Retro
PBMENU_EDIT_RETRO2_GUIDE,Sfoca e oscura superficie
PBMENU_EDIT_RETRO2_GUIDE_2,per un effetto nostalgico
PBMENU_EDIT_SHARPFOUCS,Maschera di contrasto
PBMENU_EDIT_SHARPFOUCS_GUIDE,Rende nitida l'immagine
PBMENU_EDIT_SHARPFOUCS_GUIDE_2,intorno a un punto scelto
PBMENU_EDIT_SMILE,Sorrisi
PBMENU_EDIT_SMILE_GUIDE,Modifica visi di persone
PBMENU_EDIT_SMILE_GUIDE_2,in modo che sorridano
PBMENU_EDIT_SOFTFOUCS,Messa a fuoco morbida
PBMENU_EDIT_SOFTFOUCS_GUIDE,Sfoca superficie intorno
PBMENU_EDIT_SOFTFOUCS_GUIDE_2,a punto scelto
PBMENU_EDIT_TRIMMING,Rifinitura
PBMENU_EDIT_TRIMMING_GUIDE,Taglia le immagini per
PBMENU_EDIT_TRIMMING_GUIDE_2,rimuovere parti indesiderate
PBMENU_EVENTALL,Tutto in evento
PBMENU_EVENTALL_CLEAR,Canc. tutte le imm. qs. even.
PBMENU_EVENTALL_ENTRY,Aggiungi tutto in evento
PBMENU_EVENTALL_SET,Imp. tutte le imm. qs. evento
PBMENU_EVENTLIST,Elenco eventi
PBMENU_EVENTLIST_GUIDE,Seleziona un evento
PBMENU_EVENTLIST_GUIDE_2,da vedere
PBMENU_FAV,Preferiti
PBMENU_FAV1,Preferiti 1
PBMENU_FAV2,Preferiti 2
PBMENU_FAV3,Preferiti 3
PBMENU_FAV4,Preferiti 4
PBMENU_FAV5,Preferiti 5
PBMENU_FAV6,Preferiti 6
PBMENU_FAVALL,Tutto in Preferiti
PBMENU_FAVALL_CLEAR,Cancella tutto in Preferiti
PBMENU_FAVALL_ENTRY,Aggiungi tutto in Preferiti
PBMENU_FAVALL_SET,Imposta tutto in qs. gruppo
PBMENU_FAV_ALL_CLEAR_GUIDE,Cancella tutte le immagini
PBMENU_FAV_ALL_CLEAR_GUIDE_2,dai Preferiti
PBMENU_FAV_CLEAR,Cancella Preferiti
PBMENU_FAV_CLEAR_DATEALL_GUIDE,Canc. tutte le immagini in
PBMENU_FAV_CLEAR_DATEALL_GUIDE_2,qs. gamma data dai Preferiti
PBMENU_FAV_CLEAR_EVENTALL_GUIDE,Cancella tutte le immagini in
PBMENU_FAV_CLEAR_EVENTALL_GUIDE_2,questo evento dai Preferiti
PBMENU_FAV_ENTRY,Aggiungi ai Preferiti
PBMENU_FAV_ENTRY_DATEALL_GUIDE,Aggiungi tutte le immagini in
PBMENU_FAV_ENTRY_DATEALL_GUIDE_2,qs. gamma data ai Preferiti
PBMENU_FAV_ENTRY_EVENTALL_GUIDE,Aggiungi tutte le immagini in
PBMENU_FAV_ENTRY_EVENTALL_GUIDE_2,questo evento ai Preferiti
PBMENU_FAV_SELECT_GUIDE,Aggiungi/Cancella immagini
PBMENU_FAV_SELECT_GUIDE_2,selezionate ai/dai Preferiti
PBMENU_FAV_SET,Agg. / Canc. Preferiti
PBMENU_FAV_SINGLE_GUIDE,Aggiungi/Cancella qs.
PBMENU_FAV_SINGLE_GUIDE_2,immagine ai/dai Preferiti
PBMENU_FOLDERALL,Tutto qs. cart.
PBMENU_FOLDERALL_CLEAR,Cancella tutto in qs. cartella
PBMENU_FOLDERALL_ENTRY,Aggiungi tutto nella cartella
PBMENU_FOLDERALL_SET,Imposta tutto in qs. cartella
PBMENU_FOLDERJUMP,Seleziona cartella
PBMENU_FRAME,Fotogramma
PBMENU_HDTV_GUIDE,Taglia immag. su dim. 16:9
PBMENU_HDTV_GUIDE_2,e salva come immag. nuova
PBMENU_IMAGESAVE,Salva come immagine
PBMENU_MULTIPLEIMAGES,Immagini multiple
PBMENU_MULTIPLEPAGESAVE,Seleziona le pagine e salva
PBMENU_MULTIRESIZE,Ridimensionam. multiplo
PBMENU_PAGESAVE,Salva questa pagina
PBMENU_PAINT,Colorare
PBMENU_PAINT_GUIDE,Aggiungi colore, timbro o
PBMENU_PAINT_GUIDE_2,cornice all'immagine
PBMENU_PBFOLDER_GUIDE,Seleziona una cartella per
PBMENU_PBFOLDER_GUIDE_2,la riproduzione
PBMENU_PRINT_ALL_GUIDE,Stampa tutte le immagini
PBMENU_PRINT_ALL_GUIDE_2,in cartella
PBMENU_PRINT_DATEALL_GUIDE,Stampa tutte le immagini
PBMENU_PRINT_DATEALL_GUIDE_2,In questa gamma data
PBMENU_PRINT_EVENTALL_GUIDE,Stampa tutte le immagini
PBMENU_PRINT_EVENTALL_GUIDE_2,in questo evento
PBMENU_PRINT_FAVALL_GUIDE,Stampa tutte le immagini
PBMENU_PRINT_FAVALL_GUIDE_2,in questo gruppo di Preferiti
PBMENU_PRINT_SELECT_GUIDE,Stampa più immagini
PBMENU_PRINT_SELECT_GUIDE_2,selezionate
PBMENU_PRINT_SINGLE_GUIDE,Stampa le immagini
PBMENU_PRINT_SINGLE_GUIDE_2,
PBMENU_PROTECT,Proteggi
PBMENU_PROTECT_ALL_CLEAR_GUIDE,Disattiva protez. immag. per
PBMENU_PROTECT_ALL_CLEAR_GUIDE_2,tutte le immagini in cartella
PBMENU_PROTECT_ALL_SET_GUIDE,Attiva protezione immag. per
PBMENU_PROTECT_ALL_SET_GUIDE_2,tutte le immagini in cartella
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE,Disatt. protez. imm. per tutte
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE_2,le imm. in qs. gamma data
PBMENU_PROTECT_DATEALL_SET_GUIDE,Attiva protez. imm. per tutte
PBMENU_PROTECT_DATEALL_SET_GUIDE_2,le immag. in qs. gamma data
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE,Disatt. protez. imm. per tutte
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE_2,le immagini in questo evento
PBMENU_PROTECT_EVENTALL_SET_GUIDE,Attiva protez. imm. per tutte
PBMENU_PROTECT_EVENTALL_SET_GUIDE_2,le immagini in questo evento
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE,Disatt. protez. imm. per tutte
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE_2,le immagini in qs. gruppo
PBMENU_PROTECT_FAVALL_SET_GUIDE,Attiva protez. imm. per tutte
PBMENU_PROTECT_FAVALL_SET_GUIDE_2,le immagini in qs. gruppo
PBMENU_PROTECT_SELECT_GUIDE,Attiva/disattiva protez. imm.
PBMENU_PROTECT_SELECT_GUIDE_2,per più immag. selezionate
PBMENU_PROTECT_SINGLE_GUIDE,Attiva/disattiva la
PBMENU_PROTECT_SINGLE_GUIDE_2,protezione dell'immagine
PBMENU_REFINE,Filtro per visi
PBMENU_REFINE_BABY,Neonati
PBMENU_REFINE_BABY_GUIDE,Trova e visualizza immagini
PBMENU_REFINE_BABY_GUIDE_2,con neonati
PBMENU_REFINE_CHILD,Bambini
PBMENU_REFINE_CHILD_GUIDE,Trova e visualizza immagini
PBMENU_REFINE_CHILD_GUIDE_2,con visi di bambini
PBMENU_REFINE_CLEAR_GUIDE,Visualizza tutte le immagini
PBMENU_REFINE_CLEAR_GUIDE_2,
PBMENU_REFINE_FACE,Tutte le persone
PBMENU_REFINE_FACE_GUIDE,Trova e visualizza immagini
PBMENU_REFINE_FACE_GUIDE_2,con visi delle persone
PBMENU_REFINE_SMILE,Sorrisi
PBMENU_REFINE_SMILE_GUIDE,Trova e visualizza imm. con
PBMENU_REFINE_SMILE_GUIDE_2,visi sorridenti delle persone
PBMENU_ROTATE,Ruota
PBMENU_ROTATE_GUIDE,Ruota le immagini
PBMENU_ROTATE_GUIDE_2,
PBMENU_SCRAPBOOKALLSAVE,Salva tutte le pg. in Album foto
PBMENU_SCRAPBOOKALL_GUIDE,Salva tutte le pagine
PBMENU_SCRAPBOOKALL_GUIDE_2,dell'Album foto come immag.
PBMENU_SHARE_CLEAR,Cancella Cond. contr.
PBMENU_SHARE_CLEAR_DATEALL_GUIDE,Canc. tutte le imm. in questa
PBMENU_SHARE_CLEAR_DATEALL_GUIDE_2,gamma data da Cond. contr.
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE,Canc. tutte le imm. in questo
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE_2,evento da Cond. contr.
PBMENU_SHARE_CLEAR_FAVALL_GUIDE,Canc. tutte le imm. in questo
PBMENU_SHARE_CLEAR_FAVALL_GUIDE_2,gruppo da Cond. contr.
PBMENU_SHARE_ENTRY,Aggiungi a Cond. contr.
PBMENU_SHARE_ENTRY_DATEALL_GUIDE,Aggiungi tutte le imm. in qs.
PBMENU_SHARE_ENTRY_DATEALL_GUIDE_2,gamma data a Cond. contr.
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE,Aggiungi tutte le imm. in qs.
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE_2,evento a Cond. contr.
PBMENU_SHARE_ENTRY_FAVALL_GUIDE,Aggiungi tutte le imm. in qs.
PBMENU_SHARE_ENTRY_FAVALL_GUIDE_2,gruppo a Cond. contr.
PBMENU_SHARE_SELECT_GUIDE,Aggiungi/Cancella  imm.
PBMENU_SHARE_SELECT_GUIDE_2,selezion. a/da Cond. contr.
PBMENU_SHARE_SET,Agg. / Canc. Cond. contr.
PBMENU_SHARE_SINGLE_GUIDE,Aggiungi/Cancella qs. imm.
PBMENU_SHARE_SINGLE_GUIDE_2,a/da Condividi contrassegno
PBMENU_SLIDESHOW_GUIDE,Riproduzione automatica
PBMENU_SLIDESHOW_GUIDE_2,con musica ed effetti
PBMENU_THISIMAGE,Qs. imm.
PBMENU_THISPAGE_GUIDE,Salva questa immagine di
PBMENU_THISPAGE_GUIDE_2,pagina dell'Album di foto
PBMENU_VIEWSELECT,Modo visione
PBMENU_VOLUMESETTINGS,Impostazioni volume
PBMENU_VOLUME_GUIDE,Regola il volume in riproduz.
PBMENU_VOLUME_GUIDE_2,Proiez. diapo/filmato
PBMENU_WIDEZOOM,Display zoom amp.
PBMENU_WSCREEN_GUIDE,Taglia l'immagine su dimens.
PBMENU_WSCREEN_GUIDE_2,16:9 e visualizza
PRINTMENU_10X15CM,10x15 cm
PRINTMENU_1PICBORDER,1-up/Bordo
PRINTMENU_1PICNOBORDER,1-up/Senza bordo
PRINTMENU_2L,13x18 cm
PRINTMENU_2PICS,2-up
PRINTMENU_3PICS,3-up
PRINTMENU_4PICS,4-up
PRINTMENU_4X6,10x15
PRINTMENU_8PICS,8-up
PRINTMENU_A3,A3
PRINTMENU_A3PLUS,A3+
PRINTMENU_A4,A4
PRINTMENU_A6,A6
PRINTMENU_DATE,Data
PRINTMENU_DATE_A,Data
PRINTMENU_DAYANDTIME,Gior. &Ora
PRINTMENU_HAGAKI,Hagaki
PRINTMENU_HDTV,Dimensione ampia
PRINTMENU_INDEX,Indice
PRINTMENU_INDEXPRINT,Stampa indice
PRINTMENU_L,9x13 cm
PRINTMENU_LETTER,Letter
PRINTMENU_PICTUREINPAPER,Layout
PRINTMENU_QUANTITY,Quantità
PRINTMENU_SIZE,Formato
SAVE,Salvare
SETUP_AFILLUMINATOR,Illuminat. AF
SETUP_AFILLUMINATOR_GUIDE2,Luce riemp. per mes. f. a bas.
SETUP_AFILLUMINATOR_GUIDE2_2,illumin.
SETUP_AFMODE,Modo AF
SETUP_AFMODE_GUIDE2,Impostaz. di messa a fuoco
SETUP_AFMODE_GUIDE2_2,automatica
SETUP_AUTOREVIEW,Revis. autom.
SETUP_AUTOREVIEW_GUIDE2,Esegui revis. imm. 2 sec. dopo
SETUP_AUTOREVIEW_GUIDE2_2,ripresa
SETUP_BEEP,Segn. ac.
SETUP_BEEP_GUIDE2,Impostazioni del segnale acustico
SETUP_BEEP_GUIDE2_2,
SETUP_BGMTOOL_DOWNLOAD_GUIDE2,Cambia musica di proiez.
SETUP_BGMTOOL_DOWNLOAD_GUIDE2_2,diapositive
SETUP_BGMTOOL_FORMAT_GUIDE2,Cancella tutta la musica proiez.
SETUP_BGMTOOL_FORMAT_GUIDE2_2,diapo.
SETUP_BGM_DOWNLOAD,Scar. musica
SETUP_BGM_FORMAT,Form. musica
SETUP_CALIBRATION,Calibrazione
SETUP_CAM1,Impostazioni ripresa 1
SETUP_CAM2,Impostazioni ripresa 2
SETUP_CHANGERECFOLDER,Camb. cart. REG.
SETUP_CLOCK_GUIDE2,Regola la data e l'ora
SETUP_CLOCK_GUIDE2_2,
SETUP_COMPONENT,COMPONENT
SETUP_COMPONENT_D1,SD
SETUP_COMPONENT_D3,HD(1080i)
SETUP_COMPONENT_GUIDE2,Impostazioni di uscita
SETUP_COMPONENT_GUIDE2_2,componente
SETUP_CONTROLGUIDE,Guida controllo
SETUP_CONTROLGUIDE_GUIDE,Impostazioni di guida controllo
SETUP_CONVERSION_GUIDE2,Seleziona un obiettivo di
SETUP_CONVERSION_GUIDE2_2,conversione
SETUP_COPY,Copia
SETUP_CREATERECFOLDER,Crea cart. REG.
SETUP_DEMOMODE,Modo dimostraz.
SETUP_DEMOMODE_GUIDE,Attiva per modo dimostrazione
SETUP_DEMOMODE_GUIDE_2,
SETUP_DIGITALZOOM,Zoom digitale
SETUP_DIGITALZOOM_PRECISION,Precis.
SETUP_DIGITALZOOM_SMART,Smart
SETUP_DIRECTIONJUDGE,Orientam. autom.
SETUP_DIRECTIONJUDGE_GUIDE2,Determina orientam. fotocam.
SETUP_DIRECTIONJUDGE_GUIDE2_2,e salva
SETUP_DISP,Impostazione display
SETUP_DISP_09,9
SETUP_DISP_12,12
SETUP_DISP_16,16
SETUP_DISP_20,20
SETUP_DISP_BRIGHT,Lumin.
SETUP_DISP_BRIGHTNESS,Luminosità LCD
SETUP_DISP_BRIGHTNESSSET,Luminosità
SETUP_DISP_HISTOGRAMSET,Istogramma
SETUP_DISP_IMAGEONLY,Solo imm.
SETUP_DISP_INDEX,Impost. indice immagini
SETUP_DISP_MSG_GRAPH_OFF,Nessun grafico visualizzato
SETUP_DISP_MSG_GRAPH_ON,Visual. luminosità imm. come grafico
