CAMMENU_0EV,0EV
SETUP_CHANGERECFOLDER,Muuta kansiota
SETUP_CLOCK_GUIDE2,Säädä päivämäärä ja kellonaika
SETUP_CLOCK_GUIDE2_2,
SETUP_COMPONENT,COMPONENT
SETUP_COMPONENT_D1,SD
SETUP_COMPONENT_D3,HD(1080i)
SETUP_COMPONENT_GUIDE2,Komponenttilähdön asetukset
SETUP_COMPONENT_GUIDE2_2,
SETUP_CONTROLGUIDE,Ohjausopas
SETUP_CONTROLGUIDE_GUIDE,Ohjausoppaan asetukset
SETUP_CONVERSION_GUIDE2,Valitse muunnoslinssi
SETUP_CONVERSION_GUIDE2_2,
SETUP_COPY,Kopioi
SETUP_CREATERECFOLDER,Luo kansio
SETUP_DEMOMODE,Esittelytila
SETUP_DEMOMODE_GUIDE,Aseta päälle esittelytilaa varten
SETUP_DEMOMODE_GUIDE_2,
SETUP_DIGITALZOOM,Digitaalizoomaus
SETUP_DIGITALZOOM_PRECISION,Tarkkuus
SETUP_DIGITALZOOM_SMART,Älykäs
SETUP_DIRECTIONJUDGE,Autom. suuntaus
SETUP_DIRECTIONJUDGE_GUIDE2,Määritä kameran suunta ja
SETUP_DIRECTIONJUDGE_GUIDE2_2,tallenna
SETUP_DISP,Näytön asetus
SETUP_DISP_09,9
SETUP_DISP_12,12
SETUP_DISP_16,16
SETUP_DISP_20,20
SETUP_DISP_BRIGHT,Kirkas
SETUP_DISP_BRIGHTNESS,Näytön kirkkaus
SETUP_DISP_BRIGHTNESSSET,Kirkkaus
SETUP_DISP_HISTOGRAMSET,Histogrammi
SETUP_DISP_IMAGEONLY,Vain kuva
SETUP_DISP_INDEX,Hakemistonäytön asetus
SETUP_DISP_MSG_GRAPH_OFF,Diagrammia ei näytetä
SETUP_DISP_MSG_GRAPH_ON,Näyttää kuvan kirkkauden diagrammina
SETUP_DISP_MSG_ICON,Näyttää vain käyttöpainikkeet
SETUP_DISP_MSG_IMAGE,Näyttää vain kuvan
SETUP_DISP_MSG_INFO,Näyttää käyttöpainikkeet ja tiedot
SETUP_DISP_MSG_LIGHT_BRIGHT,Asettaa näytön kirkkaammaksi
SETUP_DISP_MSG_LIGHT_NORMAL,Asettaa näytön normaalikirkkaudelle
SETUP_DISP_MSG_THUMBNAIL_09,9 kuvan hakemistonäyttö
SETUP_DISP_MSG_THUMBNAIL_12,12 kuvan hakemistonäyttö
SETUP_DISP_MSG_THUMBNAIL_16,16 kuvan hakemistonäyttö
SETUP_DISP_MSG_THUMBNAIL_20,20 kuvan hakemistonäyttö
SETUP_DISP_MSG_WIDEZOOMSET_OFF,Näytä kuvat alkup. kuvasuhteessa
SETUP_DISP_MSG_WIDEZOOMSET_ON,Näytä kuvat koko näytön kokoisina
SETUP_DISP_OFF,Pois
SETUP_DISP_ON,Päällä
SETUP_DISP_OPT,Kuvien määrä
SETUP_DISP_PLAY,Toistonäytön asetus
SETUP_DISP_SHOOT,Kuvausnäytön asetus
SETUP_DISP_WIDEZOOMSET,Leveä zoom
SETUP_EXPANDEDFOUCS_GUIDE2,Suurenna keskus käsikohd.
SETUP_EXPANDEDFOUCS_GUIDE2_2,aikana
SETUP_EZOOM_GUIDE2,Digitaalizoomin asetukset
SETUP_EZOOM_GUIDE2_2,
SETUP_FLASHSYNCHRO_GUIDE2,Valitse salaman ajastus
SETUP_FLASHSYNCHRO_GUIDE2_2,
SETUP_FORMAT,Alustus
SETUP_FUNCTIONGUIDE,Toimintaop.
SETUP_FUNCTIONGUIDE_GUIDE2,Toiminto-oppaan asetukset
SETUP_FUNCTIONGUIDE_GUIDE2_2,
SETUP_GRIDLINE,Apuviiva
SETUP_GRIDLINE_GUIDE2,Ohjeita kuvien sommitteluun
SETUP_GRIDLINE_GUIDE2_2,
SETUP_HOUSING,Kotelo
SETUP_INITIALIZE,Palauta
SETUP_INITIALIZE_GUIDE2,Palauta alkuperäiset
SETUP_INITIALIZE_GUIDE2_2,oletusasetukset
SETUP_INTERNALMEMORY_FORMAT_GUIDE2,Alusta sisäinen muisti
SETUP_INTERNALMEMORY_FORMAT_GUIDE2_2,
SETUP_LANG,SUOMI
SETUP_LANG_5WAY,SUOMI
SETUP_LCD_RESPOINT_GUIDE2,Säätää näytön
SETUP_LCD_RESPOINT_GUIDE2_2,kosketusvastekohtaa
SETUP_LUNSET,LUN-asetukset
SETUP_LUNSET_GUIDE,Valitse tallennusväline, johon
SETUP_LUNSET_GUIDE_2,massamuisti yhdistetään
SETUP_LUNSET_MULTI,Useita
SETUP_LUNSET_SINGLE,Yksi
SETUP_MAIN1,Pääasetukset 1
SETUP_MAIN2,Pääasetukset 2
SETUP_MAIN3,Pääasetukset 3
SETUP_MARINEPACK_GUIDE2,Aseta päälle, kun käytät koteloa
SETUP_MARINEPACK_GUIDE2_2,
SETUP_MASSSTORAGE,Mass Storage
SETUP_MONITOR,Tarkkaile
SETUP_MS_COPY_CHANGE_GUIDE2,Kopioi kaikki kuvat sisäisestä
SETUP_MS_COPY_CHANGE_GUIDE2_2,muistista
SETUP_MS_FOLDER_CHANGE_GUIDE2,Muuta kuvien tallennuskansiota
SETUP_MS_FOLDER_CHANGE_GUIDE2_2,
SETUP_MS_FOLDER_CREATE_GUIDE2,Luo uusi kansio
SETUP_MS_FOLDER_CREATE_GUIDE2_2,
SETUP_MS_FORMAT_GUIDE2,Alusta Memory Stick
SETUP_MS_FORMAT_GUIDE2_2,
SETUP_NTSC,NTSC
SETUP_PAL,PAL
SETUP_PASSLOCK,Salasanalukko
SETUP_PASSLOCK_GUIDE,Aseta kuvien lukitussalasana
SETUP_PASSLOCK_GUIDE_2,
SETUP_PICTBRIDGE,PictBridge
SETUP_PTPMTP,PTP/MTP
SETUP_SHUTTER,Suljin
SETUP_SINGLE,Kerta
SETUP_SMILEDEMO,Hymyn esittelytila
SETUP_SMILEDEMO_GUIDE2,Aseta päälle hymysulkimen
SETUP_SMILEDEMO_GUIDE2_2,esittelytilaa varten
SETUP_TVTYPE,TV-TYYPPI
SETUP_TVTYPE_GUIDE2,TV-näytön tyypin valintaa varten
SETUP_TVTYPE_GUIDE2_2,
SETUP_UPDATE,Päivitä
SETUP_USBCONNECT,USB-liitäntä
SETUP_USBCONNECT_GUIDE2,Lähtömuoto, kun liitetty USB: n
SETUP_USBCONNECT_GUIDE2_2,kautta
SETUP_VERSION,Versio
SETUP_VERSION_GUIDE2,Tarkista versio ja päivitä
SETUP_VERSION_GUIDE2_2,laiteohjelmisto
SETUP_VIDEOOUT,Videolähtö
SETUP_VIDEOOUT_GUIDE2,Lähtömuoto, kun liitetty
SETUP_VIDEOOUT_GUIDE2_2,videolaitt.
SSMENU_10SEC,10 s
SSMENU_1SEC,1 s
SSMENU_3SEC,3 s
SSMENU_5SEC,5 s
SSMENU_ACTIVE,Aktiivinen
SSMENU_ALL,Kaikki
SSMENU_BASIC,Perus
SSMENU_DETAIL,Muut asetuks.
SSMENU_EFFECTS,Tehosteet
SSMENU_FACE_BASIC,Kasvot 1: Perus
SSMENU_FACE_NOSTALGIC,Kasvot 2: Nostalgia
SSMENU_FACE_STYLISH,Kasvot 3: Tyylikäs
SSMENU_IMAGE,Kuva
SSMENU_INFOLDER,Kansio
SSMENU_INTERVAL,Kuvaväli
SSMENU_MUSIC,Musiikki
SSMENU_MUSIC1,Music1
SSMENU_MUSIC2,Music2
SSMENU_MUSIC3,Music3
SSMENU_MUSIC4,Music4
SSMENU_MUSIC5,Music5
SSMENU_MUSIC6,Music6
SSMENU_MUSIC7,Music7
SSMENU_MUSIC8,Music8
SSMENU_NORMAL_A,Normaali
SSMENU_NOSTALGIC,Nostalgia
SSMENU_REFINE,Suodatin
SSMENU_REPEAT,Toisto
SSMENU_SIMPLE,Yksink.
SSMENU_STYLISH,Tyylikäs
SSMENU_THIS_DATE,Tämä päivämäärä
SSMENU_THIS_EVENT,Tämä tapahtuma
